"Statistic Label","Year","Commodity Group","UNIT","VALUE"
"Harmonised Index of Consumer Prices","2023","Footwear (COICOP 03.2)","Base 2015=100","83.8"
"Harmonised Index of Consumer Prices","2023","Housing, water, electricity, gas and other fuels (COICOP 04)","Base 2015=100","165.8"
"Harmonised Index of Consumer Prices","2023","Actual rentals for housing (COICOP 04.1)","Base 2015=100","157.7"
"Harmonised Index of Consumer Prices","2023","Maintenance and repair of the dwelling (COICOP 04.3)","Base 2015=100","123.7"
"Harmonised Index of Consumer Prices","2023","Materials for the maintenance and repair of the dwelling (COICOP 04.3.1)","Base 2015=100","116.3"
"Harmonised Index of Consumer Prices","2023","Services for the maintenance and repair of the dwelling (COICOP 04.3.2)","Base 2015=100","129.3"
"Harmonised Index of Consumer Prices","2023","Water supply and miscellaneous services relating to the dwelling (COICOP 04.4)","Base 2015=100","79.6"
"Harmonised Index of Consumer Prices","2023","Water supply (COICOP 04.4.1)","Base 2015=100","0"
"Harmonised Index of Consumer Prices","2023","Refuse collection (COICOP 04.4.2)","Base 2015=100","110.8"
"Harmonised Index of Consumer Prices","2023","Sewerage collection (COICOP 04.4.3)","Base 2015=100","0"
"Harmonised Index of Consumer Prices","2023","Other services relating to the dwelling n.e.c. (COICOP 04.4.4)","Base 2015=100","119.2"
"Harmonised Index of Consumer Prices","2023","Electricity, gas and other fuels (COICOP 04.5)","Base 2015=100","198"
"Harmonised Index of Consumer Prices","2023","Electricity (COICOP 04.5.1)","Base 2015=100","209.9"
"Harmonised Index of Consumer Prices","2023","Gas (COICOP 04.5.2)","Base 2015=100","234.5"
"Harmonised Index of Consumer Prices","2023","Liquid fuels (COICOP 04.5.3)","Base 2015=100","161.4"
"Harmonised Index of Consumer Prices","2023","Solid fuels (COICOP 04.5.4)","Base 2015=100","166.4"
"Harmonised Index of Consumer Prices","2023","Heat energy (COICOP 04.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2023","Furnishings, household equipment and routine household maintenance (COICOP 05)","Base 2015=100","88.3"
"Harmonised Index of Consumer Prices","2023","Furniture and furnishings, carpets and other floor coverings (COICOP 05.1)","Base 2015=100","76.6"
"Harmonised Index of Consumer Prices","2023","Furniture and furnishings (COICOP 05.1.1)","Base 2015=100","75.7"
"Harmonised Index of Consumer Prices","2023","Carpets and other floor coverings (COICOP 05.1.2)","Base 2015=100","105.7"
"Harmonised Index of Consumer Prices","2023","Repair of furniture, furnishings and floor coverings (COICOP 05.1.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2023","Household textiles (COICOP 05.2)","Base 2015=100","58.3"
"Harmonised Index of Consumer Prices","2023","Household appliances (COICOP 05.3)","Base 2015=100","102.6"
"Harmonised Index of Consumer Prices","2023","Major household appliances whether electric or not and small electric household appliances (COICOP 05.3.1_2)","Base 2015=100","102.5"
"Harmonised Index of Consumer Prices","2023","Repair of household appliances (COICOP 05.3.3)","Base 2015=100","103.6"
"Harmonised Index of Consumer Prices","2023","Glassware, tableware and household utensils (COICOP 05.4)","Base 2015=100","77.8"
"Harmonised Index of Consumer Prices","2023","Tools and equipment for house and garden (COICOP 05.5)","Base 2015=100","92.1"
"Harmonised Index of Consumer Prices","2023","Goods and services for routine household maintenance (COICOP 05.6)","Base 2015=100","103.3"
"Harmonised Index of Consumer Prices","2023","Non-durable household goods (COICOP 05.6.1)","Base 2015=100","79.6"
"Harmonised Index of Consumer Prices","2023","Domestic services and household services (COICOP 05.6.2)","Base 2015=100","128.4"
"Harmonised Index of Consumer Prices","2023","Health (COICOP 06)","Base 2015=100","108.3"
"Harmonised Index of Consumer Prices","2023","Medical products, appliances and equipment (COICOP 06.1)","Base 2015=100","97.6"
"Harmonised Index of Consumer Prices","2023","Pharmaceutical products (COICOP 06.1.1)","Base 2015=100","95.7"
"Harmonised Index of Consumer Prices","2023","Other medical products, therapeutic appliances and equipment (COICOP 06.1.2_3)","Base 2015=100","106.7"
"Harmonised Index of Consumer Prices","2023","Out-patient services (COICOP 06.2)","Base 2015=100","122.6"
"Harmonised Index of Consumer Prices","2023","Medical services and paramedical services (COICOP 06.2.1_3)","Base 2015=100","122.9"
"Harmonised Index of Consumer Prices","2023","Dental services (COICOP 06.2.2)","Base 2015=100","122"
"Harmonised Index of Consumer Prices","2023","Hospital services (COICOP 06.3)","Base 2015=100","103.5"
"Harmonised Index of Consumer Prices","2023","Transport (COICOP 07)","Base 2015=100","119"
"Harmonised Index of Consumer Prices","2023","Purchase of vehicles (COICOP 07.1)","Base 2015=100","116.9"
"Harmonised Index of Consumer Prices","2023","Motor cars (COICOP 07.1.1)","Base 2015=100","117.3"
"Harmonised Index of Consumer Prices","2023","Motor cycles, bicycles and animal drawn vehicles (COICOP 07.1.2_3_4)","Base 2015=100","102.6"
"Harmonised Index of Consumer Prices","2023","Operation of personal transport equipment (COICOP 07.2)","Base 2015=100","126.6"
"Harmonised Index of Consumer Prices","2023","Spare parts and accessories for personal transport equipment (COICOP 07.2.1)","Base 2015=100","119.1"
"Harmonised Index of Consumer Prices","2023","Fuels and lubricants for personal transport equipment (COICOP 07.2.2)","Base 2015=100","128.9"
"Harmonised Index of Consumer Prices","2023","Maintenance and repair of personal transport equipment (COICOP 07.2.3)","Base 2015=100","118.1"
"Harmonised Index of Consumer Prices","2023","Other services in respect of personal transport equipment (COICOP 07.2.4)","Base 2015=100","133.5"
"Harmonised Index of Consumer Prices","2023","Transport services (COICOP 07.3)","Base 2015=100","100.6"
"Harmonised Index of Consumer Prices","2023","Passenger transport by railway (COICOP 07.3.1)","Base 2015=100","85.2"
"Harmonised Index of Consumer Prices","2023","Passenger transport by road (COICOP 07.3.2)","Base 2015=100","82"
"Harmonised Index of Consumer Prices","2023","Passenger transport by air (COICOP 07.3.3)","Base 2015=100","112.5"
"Harmonised Index of Consumer Prices","2023","Passenger transport by sea and inland waterway (COICOP 07.3.4)","Base 2015=100","154.5"
"Harmonised Index of Consumer Prices","2023","Combined passenger transport (COICOP 07.3.5)","Base 2015=100","80.3"
"Harmonised Index of Consumer Prices","2023","Other purchased transport services (COICOP 07.3.6)","Base 2015=100","129.9"
"Harmonised Index of Consumer Prices","2023","Communications (COICOP 08)","Base 2015=100","90"
"Harmonised Index of Consumer Prices","2023","Postal services (COICOP 08.1)","Base 2015=100","150.4"
"Harmonised Index of Consumer Prices","2023","Telephone and telefax equipment and services (COICOP 08.2_3)","Base 2015=100","87.7"
"Harmonised Index of Consumer Prices","2023","Recreation and culture (COICOP 09)","Base 2015=100","109.6"
"Harmonised Index of Consumer Prices","2023","Audio-visual, photographic and information processing equipment (COICOP 09.1)","Base 2015=100","54.6"
"Harmonised Index of Consumer Prices","2023","Equipment for the reception, recording and reproduction of sound and picture (COICOP 09.1.1)","Base 2015=100","53.9"
"Harmonised Index of Consumer Prices","2023","Photographic and cinematographic equipment and optical instruments (COICOP 09.1.2)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2023","Information processing equipment (COICOP 09.1.3)","Base 2015=100","28.9"
"Harmonised Index of Consumer Prices","2023","Recording media (COICOP 09.1.4)","Base 2015=100","86.8"
"Harmonised Index of Consumer Prices","2023","Repair of audio-visual, photographic and information processing equipment (COICOP 09.1.5)","Base 2015=100","101.7"
"Harmonised Index of Consumer Prices","2023","Other major durables for recreation and culture (COICOP 09.2)","Base 2015=100","103"
"Harmonised Index of Consumer Prices","2023","Major durables for indoor and outdoor recreation including musical instruments (COICOP 09.2.1_2)","Base 2015=100","103"
"Harmonised Index of Consumer Prices","2023","Maintenance and repair of other major durables for recreation and culture (COICOP 09.2.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2023","Other recreational items and equipment, gardens and pets (COICOP 09.3)","Base 2015=100","79.2"
"Harmonised Index of Consumer Prices","2023","Games, toys and hobbies (COICOP 09.3.1)","Base 2015=100","59.2"
"Harmonised Index of Consumer Prices","2023","Equipment for sport, camping and open-air recreation (COICOP 09.3.2)","Base 2015=100","68.5"
"Harmonised Index of Consumer Prices","2023","Gardens, plants and flowers (COICOP 09.3.3)","Base 2015=100","73.7"
"Harmonised Index of Consumer Prices","2023","Pets and related products; veterinary and other services for pets (COICOP 09.3.4_5)","Base 2015=100","127.5"
"Harmonised Index of Consumer Prices","2023","Recreational and cultural services (COICOP 09.4)","Base 2015=100","116.9"
"Harmonised Index of Consumer Prices","2023","Recreational and sporting services (COICOP 09.4.1)","Base 2015=100","129"
"Harmonised Index of Consumer Prices","2023","Cultural services (COICOP 09.4.2)","Base 2015=100","107.8"
"Harmonised Index of Consumer Prices","2023","Newspapers, books and stationery (COICOP 09.5)","Base 2015=100","114.3"
"Harmonised Index of Consumer Prices","2023","Books (COICOP 09.5.1)","Base 2015=100","104"
"Harmonised Index of Consumer Prices","2023","Newspapers and periodicals (COICOP 09.5.2)","Base 2015=100","135.4"
"Harmonised Index of Consumer Prices","2023","Miscellaneous printed matter; stationery and drawing materials (COICOP 09.5.3_4)","Base 2015=100","97.5"
"Harmonised Index of Consumer Prices","2023","Package holidays (COICOP 09.6)","Base 2015=100","155.4"
"Harmonised Index of Consumer Prices","2023","Education (COICOP 10)","Base 2015=100","105.3"
"Harmonised Index of Consumer Prices","2023","Restaurants and hotels (COICOP 11)","Base 2015=100","130.7"
"Harmonised Index of Consumer Prices","2023","Catering services (COICOP 11.1)","Base 2015=100","127.1"
"Harmonised Index of Consumer Prices","2023","Restaurants, cafes and the like (COICOP 11.1.1)","Base 2015=100","127.5"
"Harmonised Index of Consumer Prices","2023","Canteens (COICOP 11.1.2)","Base 2015=100","116.8"
"Harmonised Index of Consumer Prices","2023","Accommodation services (COICOP 11.2)","Base 2015=100","159.4"
"Harmonised Index of Consumer Prices","2023","Miscellaneous goods and services (COICOP 12)","Base 2015=100","95.5"
"Harmonised Index of Consumer Prices","2023","Personal care (COICOP 12.1)","Base 2015=100","98.8"
"Harmonised Index of Consumer Prices","2023","Hairdressing salons and personal grooming establishments (COICOP 12.1.1)","Base 2015=100","128.4"
"Harmonised Index of Consumer Prices","2023","Electrical appliances for personal care; other appliances, articles and products for personal care (COICOP 12.1.2_3)","Base 2015=100","85.8"
"Harmonised Index of Consumer Prices","2023","Personal effects n.e.c. (COICOP 12.3)","Base 2015=100","54"
"Harmonised Index of Consumer Prices","2023","Jewellery, clocks and watches (COICOP 12.3.1)","Base 2015=100","58.4"
"Harmonised Index of Consumer Prices","2023","Other personal effects (COICOP 12.3.2)","Base 2015=100","51.6"
"Harmonised Index of Consumer Prices","2023","Social protection (COICOP 12.4)","Base 2015=100","91"
"Harmonised Index of Consumer Prices","2023","Insurance (COICOP 12.5)","Base 2015=100","112.5"
"Harmonised Index of Consumer Prices","2023","Insurance connected with the dwelling (COICOP 12.5.2)","Base 2015=100","94"
"Harmonised Index of Consumer Prices","2023","Insurance connected with health (COICOP 12.5.3)","Base 2015=100","126.2"
"Harmonised Index of Consumer Prices","2023","Insurance connected with transport (COICOP 12.5.4)","Base 2015=100","81.8"
"Harmonised Index of Consumer Prices","2023","Other insurance (COICOP 12.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2023","Financial services n.e.c. (COICOP 12.6)","Base 2015=100","101.6"
"Harmonised Index of Consumer Prices","2023","Other services n.e.c. (COICOP 12.7)","Base 2015=100","112.1"
"Harmonised Index of Consumer Prices","2024","All-items HICP (COICOP 00)","Base 2015=100","119.4"
"Harmonised Index of Consumer Prices","2024","Food and non-alcoholic beverages (COICOP 01)","Base 2015=100","111.4"
"Harmonised Index of Consumer Prices","2024","Food (COICOP 01.1)","Base 2015=100","111.1"
"Harmonised Index of Consumer Prices","2024","Bread and cereals (COICOP 01.1.1)","Base 2015=100","112.3"
"Harmonised Index of Consumer Prices","2024","Meat (COICOP 01.1.2)","Base 2015=100","109"
"Harmonised Index of Consumer Prices","2024","Fish and seafood (COICOP 01.1.3)","Base 2015=100","105.7"
"Harmonised Index of Consumer Prices","2024","Milk, cheese and eggs (COICOP 01.1.4)","Base 2015=100","116.9"
"Harmonised Index of Consumer Prices","2024","Oils and fats (COICOP 01.1.5)","Base 2015=100","133.8"
"Harmonised Index of Consumer Prices","2024","Fruit (COICOP 01.1.6)","Base 2015=100","110.4"
"Harmonised Index of Consumer Prices","2024","Vegetables (COICOP 01.1.7)","Base 2015=100","113.8"
"Harmonised Index of Consumer Prices","2024","Sugar, jam, honey, chocolate and confectionery (COICOP 01.1.8)","Base 2015=100","98.9"
"Harmonised Index of Consumer Prices","2024","Food products n.e.c. (COICOP 01.1.9)","Base 2015=100","116.5"
"Harmonised Index of Consumer Prices","2024","Non-alcoholic beverages (COICOP 01.2)","Base 2015=100","113.5"
"Harmonised Index of Consumer Prices","2024","Coffee, tea and cocoa (COICOP 01.2.1)","Base 2015=100","102.5"
"Harmonised Index of Consumer Prices","2024","Mineral waters, soft drinks, fruit and vegetable juices (COICOP 01.2.2)","Base 2015=100","118.1"
"Harmonised Index of Consumer Prices","2024","Alcoholic beverages, tobacco and narcotics (COICOP 02)","Base 2015=100","132.6"
"Harmonised Index of Consumer Prices","2024","Alcoholic beverages (COICOP 02.1)","Base 2015=100","104.5"
"Harmonised Index of Consumer Prices","2024","Spirits (COICOP 02.1.1)","Base 2015=100","118.7"
"Harmonised Index of Consumer Prices","2024","Wine (COICOP 02.1.2)","Base 2015=100","89.4"
"Harmonised Index of Consumer Prices","2024","Beer (COICOP 02.1.3)","Base 2015=100","120.8"
"Harmonised Index of Consumer Prices","2024","Tobacco (COICOP 02.2)","Base 2015=100","168.4"
"Harmonised Index of Consumer Prices","2024","Clothing and footwear (COICOP 03)","Base 2015=100","83.8"
"Harmonised Index of Consumer Prices","2024","Clothing (COICOP 03.1)","Base 2015=100","85.2"
"Harmonised Index of Consumer Prices","2024","Clothing materials (COICOP 03.1.1)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2024","Garments (COICOP 03.1.2)","Base 2015=100","84.2"
"Harmonised Index of Consumer Prices","2024","Other articles of clothing and clothing accessories (COICOP 03.1.3)","Base 2015=100","88.5"
"Harmonised Index of Consumer Prices","2024","Cleaning, repair and hire of clothing (COICOP 03.1.4)","Base 2015=100","122"
"Harmonised Index of Consumer Prices","2024","Footwear (COICOP 03.2)","Base 2015=100","77.4"
"Harmonised Index of Consumer Prices","2024","Housing, water, electricity, gas and other fuels (COICOP 04)","Base 2015=100","160.4"
"Harmonised Index of Consumer Prices","2024","Actual rentals for housing (COICOP 04.1)","Base 2015=100","166.1"
"Harmonised Index of Consumer Prices","2024","Maintenance and repair of the dwelling (COICOP 04.3)","Base 2015=100","125.6"
"Harmonised Index of Consumer Prices","2024","Materials for the maintenance and repair of the dwelling (COICOP 04.3.1)","Base 2015=100","117.2"
"Harmonised Index of Consumer Prices","2024","Services for the maintenance and repair of the dwelling (COICOP 04.3.2)","Base 2015=100","133.9"
"Harmonised Index of Consumer Prices","2024","Water supply and miscellaneous services relating to the dwelling (COICOP 04.4)","Base 2015=100","82.6"
"Harmonised Index of Consumer Prices","2024","Water supply (COICOP 04.4.1)","Base 2015=100","0"
"Harmonised Index of Consumer Prices","2024","Refuse collection (COICOP 04.4.2)","Base 2015=100","115.4"
"Harmonised Index of Consumer Prices","2024","Sewerage collection (COICOP 04.4.3)","Base 2015=100","0"
"Harmonised Index of Consumer Prices","2024","Other services relating to the dwelling n.e.c. (COICOP 04.4.4)","Base 2015=100","123"
"Harmonised Index of Consumer Prices","2024","Electricity, gas and other fuels (COICOP 04.5)","Base 2015=100","170.6"
"Harmonised Index of Consumer Prices","2024","Electricity (COICOP 04.5.1)","Base 2015=100","172.7"
"Harmonised Index of Consumer Prices","2024","Gas (COICOP 04.5.2)","Base 2015=100","197.1"
"Harmonised Index of Consumer Prices","2024","Liquid fuels (COICOP 04.5.3)","Base 2015=100","157.2"
"Harmonised Index of Consumer Prices","2024","Solid fuels (COICOP 04.5.4)","Base 2015=100","155.3"
"Harmonised Index of Consumer Prices","2024","Heat energy (COICOP 04.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2024","Furnishings, household equipment and routine household maintenance (COICOP 05)","Base 2015=100","87.6"
"Harmonised Index of Consumer Prices","2024","Furniture and furnishings, carpets and other floor coverings (COICOP 05.1)","Base 2015=100","75.2"
"Harmonised Index of Consumer Prices","2024","Furniture and furnishings (COICOP 05.1.1)","Base 2015=100","74.3"
"Harmonised Index of Consumer Prices","2024","Carpets and other floor coverings (COICOP 05.1.2)","Base 2015=100","104.9"
"Harmonised Index of Consumer Prices","2024","Repair of furniture, furnishings and floor coverings (COICOP 05.1.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2024","Household textiles (COICOP 05.2)","Base 2015=100","55.5"
"Harmonised Index of Consumer Prices","2024","Household appliances (COICOP 05.3)","Base 2015=100","102.1"
"Harmonised Index of Consumer Prices","2024","Major household appliances whether electric or not and small electric household appliances (COICOP 05.3.1_2)","Base 2015=100","101.9"
"Harmonised Index of Consumer Prices","2024","Repair of household appliances (COICOP 05.3.3)","Base 2015=100","105"
"Harmonised Index of Consumer Prices","2024","Glassware, tableware and household utensils (COICOP 05.4)","Base 2015=100","76"
"Harmonised Index of Consumer Prices","2024","Tools and equipment for house and garden (COICOP 05.5)","Base 2015=100","93"
"Harmonised Index of Consumer Prices","2024","Goods and services for routine household maintenance (COICOP 05.6)","Base 2015=100","104.3"
"Harmonised Index of Consumer Prices","2024","Non-durable household goods (COICOP 05.6.1)","Base 2015=100","79.7"
"Harmonised Index of Consumer Prices","2024","Domestic services and household services (COICOP 05.6.2)","Base 2015=100","131"
"Harmonised Index of Consumer Prices","2024","Health (COICOP 06)","Base 2015=100","109.4"
"Harmonised Index of Consumer Prices","2024","Medical products, appliances and equipment (COICOP 06.1)","Base 2015=100","100.3"
"Harmonised Index of Consumer Prices","2024","Pharmaceutical products (COICOP 06.1.1)","Base 2015=100","98.5"
"Harmonised Index of Consumer Prices","2024","Other medical products, therapeutic appliances and equipment (COICOP 06.1.2_3)","Base 2015=100","108.2"
"Harmonised Index of Consumer Prices","2024","Out-patient services (COICOP 06.2)","Base 2015=100","126.1"
"Harmonised Index of Consumer Prices","2024","Medical services and paramedical services (COICOP 06.2.1_3)","Base 2015=100","126.1"
"Harmonised Index of Consumer Prices","2024","Dental services (COICOP 06.2.2)","Base 2015=100","125.9"
"Harmonised Index of Consumer Prices","2024","Hospital services (COICOP 06.3)","Base 2015=100","102.5"
"Harmonised Index of Consumer Prices","2024","Transport (COICOP 07)","Base 2015=100","122.2"
"Harmonised Index of Consumer Prices","2024","Purchase of vehicles (COICOP 07.1)","Base 2015=100","119.2"
"Harmonised Index of Consumer Prices","2024","Motor cars (COICOP 07.1.1)","Base 2015=100","119.6"
"Harmonised Index of Consumer Prices","2024","Motor cycles, bicycles and animal drawn vehicles (COICOP 07.1.2_3_4)","Base 2015=100","100.2"
"Harmonised Index of Consumer Prices","2024","Operation of personal transport equipment (COICOP 07.2)","Base 2015=100","131.4"
"Harmonised Index of Consumer Prices","2024","Spare parts and accessories for personal transport equipment (COICOP 07.2.1)","Base 2015=100","121.5"
"Harmonised Index of Consumer Prices","2024","Fuels and lubricants for personal transport equipment (COICOP 07.2.2)","Base 2015=100","133.1"
"Harmonised Index of Consumer Prices","2024","Maintenance and repair of personal transport equipment (COICOP 07.2.3)","Base 2015=100","126.4"
"Harmonised Index of Consumer Prices","2024","Other services in respect of personal transport equipment (COICOP 07.2.4)","Base 2015=100","136.6"
"Harmonised Index of Consumer Prices","2024","Transport services (COICOP 07.3)","Base 2015=100","102.1"
"Harmonised Index of Consumer Prices","2024","Passenger transport by railway (COICOP 07.3.1)","Base 2015=100","85.5"
"Harmonised Index of Consumer Prices","2024","Passenger transport by road (COICOP 07.3.2)","Base 2015=100","82.7"
"Harmonised Index of Consumer Prices","2024","Passenger transport by air (COICOP 07.3.3)","Base 2015=100","115.1"
"Harmonised Index of Consumer Prices","2024","Passenger transport by sea and inland waterway (COICOP 07.3.4)","Base 2015=100","157.1"
"Harmonised Index of Consumer Prices","2024","Combined passenger transport (COICOP 07.3.5)","Base 2015=100","80.3"
"Harmonised Index of Consumer Prices","2024","Other purchased transport services (COICOP 07.3.6)","Base 2015=100","132.4"
"Harmonised Index of Consumer Prices","2024","Communications (COICOP 08)","Base 2015=100","91"
"Harmonised Index of Consumer Prices","2024","Postal services (COICOP 08.1)","Base 2015=100","154.3"
"Harmonised Index of Consumer Prices","2024","Telephone and telefax equipment and services (COICOP 08.2_3)","Base 2015=100","88.6"
"Harmonised Index of Consumer Prices","2024","Recreation and culture (COICOP 09)","Base 2015=100","114.5"
"Harmonised Index of Consumer Prices","2024","Audio-visual, photographic and information processing equipment (COICOP 09.1)","Base 2015=100","53"
"Harmonised Index of Consumer Prices","2024","Equipment for the reception, recording and reproduction of sound and picture (COICOP 09.1.1)","Base 2015=100","52.7"
"Harmonised Index of Consumer Prices","2024","Photographic and cinematographic equipment and optical instruments (COICOP 09.1.2)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2024","Information processing equipment (COICOP 09.1.3)","Base 2015=100","27.1"
"Harmonised Index of Consumer Prices","2024","Recording media (COICOP 09.1.4)","Base 2015=100","90.2"
"Harmonised Index of Consumer Prices","2024","Repair of audio-visual, photographic and information processing equipment (COICOP 09.1.5)","Base 2015=100","101.9"
"Harmonised Index of Consumer Prices","2024","Other major durables for recreation and culture (COICOP 09.2)","Base 2015=100","102.5"
"Harmonised Index of Consumer Prices","2024","Major durables for indoor and outdoor recreation including musical instruments (COICOP 09.2.1_2)","Base 2015=100","102.5"
"Harmonised Index of Consumer Prices","2024","Maintenance and repair of other major durables for recreation and culture (COICOP 09.2.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2024","Other recreational items and equipment, gardens and pets (COICOP 09.3)","Base 2015=100","79.3"
"Harmonised Index of Consumer Prices","2024","Games, toys and hobbies (COICOP 09.3.1)","Base 2015=100","57.2"
"Harmonised Index of Consumer Prices","2024","Equipment for sport, camping and open-air recreation (COICOP 09.3.2)","Base 2015=100","66.7"
"Harmonised Index of Consumer Prices","2024","Gardens, plants and flowers (COICOP 09.3.3)","Base 2015=100","74.4"
"Harmonised Index of Consumer Prices","2024","Pets and related products; veterinary and other services for pets (COICOP 09.3.4_5)","Base 2015=100","131.6"
"Harmonised Index of Consumer Prices","2024","Recreational and cultural services (COICOP 09.4)","Base 2015=100","121.6"
"Harmonised Index of Consumer Prices","2024","Recreational and sporting services (COICOP 09.4.1)","Base 2015=100","135.9"
"Harmonised Index of Consumer Prices","2024","Cultural services (COICOP 09.4.2)","Base 2015=100","110.3"
"Harmonised Index of Consumer Prices","2024","Newspapers, books and stationery (COICOP 09.5)","Base 2015=100","114.7"
"Harmonised Index of Consumer Prices","2024","Books (COICOP 09.5.1)","Base 2015=100","91.2"
"Harmonised Index of Consumer Prices","2024","Newspapers and periodicals (COICOP 09.5.2)","Base 2015=100","143.1"
"Harmonised Index of Consumer Prices","2024","Miscellaneous printed matter; stationery and drawing materials (COICOP 09.5.3_4)","Base 2015=100","98.7"
"Harmonised Index of Consumer Prices","2024","Package holidays (COICOP 09.6)","Base 2015=100","174.5"
"Harmonised Index of Consumer Prices","2024","Education (COICOP 10)","Base 2015=100","107.5"
"Harmonised Index of Consumer Prices","2024","Restaurants and hotels (COICOP 11)","Base 2015=100","136.8"
"Harmonised Index of Consumer Prices","2024","Catering services (COICOP 11.1)","Base 2015=100","134"
"Harmonised Index of Consumer Prices","2024","Restaurants, cafes and the like (COICOP 11.1.1)","Base 2015=100","134.4"
"Harmonised Index of Consumer Prices","2024","Canteens (COICOP 11.1.2)","Base 2015=100","125.4"
"Harmonised Index of Consumer Prices","2024","Accommodation services (COICOP 11.2)","Base 2015=100","163.6"
"Harmonised Index of Consumer Prices","2024","Miscellaneous goods and services (COICOP 12)","Base 2015=100","95.7"
"Harmonised Index of Consumer Prices","2024","Personal care (COICOP 12.1)","Base 2015=100","99.5"
"Harmonised Index of Consumer Prices","2024","Hairdressing salons and personal grooming establishments (COICOP 12.1.1)","Base 2015=100","135"
"Harmonised Index of Consumer Prices","2024","Electrical appliances for personal care; other appliances, articles and products for personal care (COICOP 12.1.2_3)","Base 2015=100","84.5"
"Harmonised Index of Consumer Prices","2024","Personal effects n.e.c. (COICOP 12.3)","Base 2015=100","51.2"
"Harmonised Index of Consumer Prices","2024","Jewellery, clocks and watches (COICOP 12.3.1)","Base 2015=100","53.6"
"Harmonised Index of Consumer Prices","2024","Other personal effects (COICOP 12.3.2)","Base 2015=100","50.6"
"Harmonised Index of Consumer Prices","2024","Social protection (COICOP 12.4)","Base 2015=100","86.5"
"Harmonised Index of Consumer Prices","2024","Insurance (COICOP 12.5)","Base 2015=100","123.7"
"Harmonised Index of Consumer Prices","2024","Insurance connected with the dwelling (COICOP 12.5.2)","Base 2015=100","96.7"
"Harmonised Index of Consumer Prices","2024","Insurance connected with health (COICOP 12.5.3)","Base 2015=100","140.3"
"Harmonised Index of Consumer Prices","2024","Insurance connected with transport (COICOP 12.5.4)","Base 2015=100","88.7"
"Harmonised Index of Consumer Prices","2024","Other insurance (COICOP 12.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2024","Financial services n.e.c. (COICOP 12.6)","Base 2015=100","101.7"
"Harmonised Index of Consumer Prices","2024","Other services n.e.c. (COICOP 12.7)","Base 2015=100","113.5"
